method	contrast_id	level_a	level_b	feature_id	gene_id	p_value	q_value	n_junctions	mapping_complete	short_read_effect_norm	native_effect_dot_product	long_read_effect_norm	pooled_dot_product	pooled_cosine	pooled_replicated	replicate_1_dot_product	replicate_2_dot_product	both_replicates_replicated	minimum_pooled_depth	minimum_replicate_depth	block_id	gene_name	event_type	n_paths	n_mappable_paths	n_mapped_transcripts	original_effect_norm	replicate_1_cosine	replicate_2_cosine	technical_g_test_p_value	counts_a_rep1	counts_a_rep2	counts_b_rep1	counts_b_rep2	technical_g_test_fdr	technical_bh_directional_replication	statistic	raw_p_value	rank	p_tie_size	n_evaluable	n_agreement	n_observed	cumulative_agreement	p_value_pairwise
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000061603.9:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000061603.9	6.344976364963041e-05	NA	NA	True	NA	NA	0.008539114481437	0.0007093143032308	1.0	True	-0.0034706210074412	0.0038051793716508	False	435.0	205.0	ENSMUSG00000061603.9:B1	Akap6	alternative first region	2.0	2.0	2.0	0.0830664941631663	-1.0	1.0	0.6989387254243334	[285, 15]	[490, 11]	[200, 4]	[217, 12]	0.8498459502318599	False	25.90081626169949	2.6387337017104023e-05	139	8	200	83	139	0.5971223021582733	NA
Tealeaf pairwise	NA	ASC	EX_cortical	ENSMUSG00000028809.17:B2|cell_type|ASC|EX_cortical	ENSMUSG00000028809.17	6.344976364963041e-05	NA	NA	True	NA	NA	0.1035453479591968	0.004508872011448	1.0000000000000002	True	-0.0046520177575957	0.0090686394269056	False	212.07	81.74	ENSMUSG00000028809.17:B2	Srrm1	cassette exon	2.0	2.0	4.0	0.0435449018262497	-1.0000000000000002	1.0000000000000002	0.0233381900506623	[18, 63]	[13, 116]	[30, 167]	[135, 399]	0.0535111357590187	False	24.014474837942224	5.254577091259903e-05	140	8	200	84	140	0.6	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000005417.18:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005417.18	6.344976364963041e-05	NA	NA	True	NA	NA	0.0111012072331496	0.0001639646272847	1.0	True	0.0001947324225003	NA	NA	412.86	191.5	ENSMUSG00000005417.18:B1	Mprip	alternative first region	2.0	2.0	4.0	0.014769981664259	1.0	NA	0.3583482906576826	[192, 3]	[350, 0]	[215, 5]	[191, 0]	0.5166009040469286	False	22.13672883689948	5.599244808564132e-05	141	8	200	85	141	0.6028368794326241	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000005417.18:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000005417.18	6.344976364963041e-05	NA	NA	True	NA	NA	0.0919750681245625	0.0013584708328555	1.0	True	0.0012496970554175	0.0013558059899604	True	412.86	191.5	ENSMUSG00000005417.18:B3	Mprip	cassette exon	2.0	2.0	4.0	0.014769989960929	0.9999999999999998	1.0	2.9245350909382428e-08	[192, 3]	[350, 0]	[204, 16]	[179, 12]	1.706865025802138e-07	True	22.13671300724184	5.5992700539096176e-05	142	8	200	86	142	0.6056338028169014	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000024393.15:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000024393.15	6.344976364963041e-05	NA	NA	True	NA	NA	0.0079638438187131	-0.0008835638450011	-1.0000000000000002	False	-0.0047686464254628	0.0018277653114362	False	1279.82	487.33	ENSMUSG00000024393.15:B1	Prrc2a	alternative first region	2.0	2.0	2.0	0.1109469076885961	-1.0	1.0	0.3979206991327346	[22, 465]	[19, 1020]	[10, 723]	[16, 529]	0.5577840367755801	False	23.592874497980954	6.577686941805268e-05	143	8	200	86	143	0.6013986013986014	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000025372.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000025372.17	6.344976364963041e-05	NA	NA	True	NA	NA	0.0031297032090978	0.0002242348981457	1.0	True	0.0049405304167539	-0.0034413935814801	False	2825.33	573.2	ENSMUSG00000025372.17:B1	Baiap2	cassette exon	2.0	2.0	5.0	0.0716473362374752	1.0	-1.0	0.8495092467200319	[87, 486]	[424, 1827]	[409, 1628]	[189, 1036]	0.9773923591294992	False	21.0486128980728	7.794387555087049e-05	144	8	200	87	144	0.6041666666666666	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000041645.15:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000041645.15	7.696451935657662e-05	NA	NA	True	NA	NA	0.0123675775810853	0.0005671803239655	1.0	True	-0.0003571368722382	0.0012797226427596	False	1327.0	501.66	ENSMUSG00000041645.15:B1	Ddx24	alternative first region	2.0	2.0	2.0	0.0458602600425932	-1.0	1.0	0.6145007252881143	[181, 387]	[490, 1113]	[258, 566]	[163, 338]	0.7675281432586952	False	76.4250898717021	4.903975169093908e-06	145	4	200	88	145	0.6068965517241379	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000019302.17:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000019302.17	7.696451935657662e-05	NA	NA	True	NA	NA	0.0663772694796867	0.0036833687909694	1.0000000000000002	True	-0.0008069548445319	0.010780697025357	False	58.25	23.15	ENSMUSG00000019302.17:B3	Atp6v0a1	cassette exon	2.0	2.0	3.0	0.0554914177675936	-1.0	1.0	0.5940735898300504	[18, 48]	[25, 70]	[10, 25]	[3, 20]	0.7497940589860269	False	45.27497324232997	3.111062474367223e-05	146	4	200	89	146	0.6095890410958904	NA
Tealeaf pairwise	NA	EX_cerebellum_granule	ODC	ENSMUSG00000052727.7:B1|cell_type|EX_cerebellum_granule|ODC	ENSMUSG00000052727.7	7.696451935657662e-05	NA	NA	True	NA	NA	0.0043015940333462	0.0002044477448195	0.9999999999999998	True	0.0005420585711741	NA	NA	279.45	7.0	ENSMUSG00000052727.7:B1	Map1b	alternative first region	2.0	2.0	2.0	0.0475283681432124	1.0	NA	0.8793006568991323	[0, 7]	[0, 272]	[2, 246]	[0, 409]	0.9989973172947156	False	41.39703979161401	4.089543722285474e-05	147	4	200	90	147	0.6122448979591837	NA
Tealeaf pairwise	NA	EX_cortical	EX_hippocampus_granule	ENSMUSG00000050812.19:B2|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000050812.19	7.696451935657662e-05	NA	NA	True	NA	NA	0.0031860149260605	-0.0009088296765938	-1.0	False	-0.0017424333118376	-0.000432706336341	False	723.73	351.33	ENSMUSG00000050812.19:B2	Ecpas	alternative last region	2.0	2.0	2.0	0.2852559381187917	-1.0	-1.0	0.74346154215086	[936, 12]	[1659, 16]	[348, 3]	[369, 3]	0.8893831864487928	False	42.05354186582967	4.270079855836388e-05	148	4	200	90	148	0.6081081081081081	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000033565.19:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000033565.19	7.81188969611749e-05	NA	NA	True	NA	NA	0.0016068153045746	0.0001196316836856	1.0	True	8.575837333603514e-05	NA	NA	506.44	213.37	ENSMUSG00000033565.19:B2	Rbfox2	complex internal	2.0	2.0	7.0	0.0744526663052511	1.0	NA	1.0	[1, 383]	[0, 807]	[1, 292]	[0, 213]	1.0	False	204.6878156892564	1.706817942597818e-08	149	2	200	91	149	0.610738255033557	NA
Tealeaf pairwise	NA	EX_cortical	EX_hippocampus_pyramidal	ENSMUSG00000031229.17:B1|cell_type|EX_cortical|EX_hippocampus_pyramidal	ENSMUSG00000031229.17	7.81188969611749e-05	NA	NA	True	NA	NA	0.0012546419286746	-5.097353173953901e-05	-1.0	False	NA	-8.483058034553072e-05	NA	226.67	53.17	ENSMUSG00000031229.17:B1	Atrx	alternative first region	2.0	2.0	2.0	0.0406279517482623	NA	-1.0	1.0	[0, 899]	[2, 1352]	[0, 53]	[0, 173]	1.0	False	167.88137084803523	3.267590003549565e-08	150	2	200	91	150	0.6066666666666667	NA
Tealeaf pairwise	NA	EX_cortical	EX_hippocampus_pyramidal	ENSMUSG00000019986.18:B1|cell_type|EX_cortical|EX_hippocampus_pyramidal	ENSMUSG00000019986.18	8.549566109519942e-05	NA	NA	True	NA	NA	0.0005540565494474	-1.8599613874512715e-05	-1.0	False	-3.561201419182271e-05	NA	NA	1651.17	443.0	ENSMUSG00000019986.18:B1	Ahi1	alternative first region	2.0	2.0	2.0	0.0335698836031477	-1.0	NA	0.9554200967004354	[4209, 3]	[3853, 0]	[443, 0]	[1208, 0]	1.0	False	76.73074022707297	2.877007941432783e-05	151	1	200	91	151	0.6026490066225165	NA
Tealeaf pairwise	NA	ASC	EX_cerebellum_granule	ENSMUSG00000063077.16:B1|cell_type|ASC|EX_cerebellum_granule	ENSMUSG00000063077.16	9.46924861512239e-05	NA	NA	True	NA	NA	0.8443220828037885	0.1611116025899766	0.908704656219392	True	0.1765724253975624	0.1509634364443969	True	123.95	2.48	ENSMUSG00000063077.16:B1	Kif1b	alternative first region	3.0	3.0	3.0	0.2099886957207995	0.9963270788917944	0.8970600689803657	6.387974258500353e-48	[0, 117, 0]	[0, 153, 13]	[0, 1, 1]	[28, 32, 59]	2.6746170482329736e-46	True	31.17859303824977	0.0003004778623445	152	1	200	92	152	0.6052631578947368	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000039000.9:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000039000.9	9.51746454744456e-05	NA	NA	True	NA	NA	0.1153162653673346	-0.0263454189788139	-1.0	False	-0.0530745854706509	-0.0015633603884327	False	130.65	64.65	ENSMUSG00000039000.9:B1	Ube3c	alternative first region	2.0	2.0	2.0	0.2284622979671758	-1.0	-1.0000000000000002	0.0966411064696751	[20, 55]	[39, 115]	[6, 57]	[16, 49]	0.1772674010100897	False	24.44249887369812	8.179491593950394e-05	153	2	200	92	153	0.6013071895424836	NA
Tealeaf pairwise	NA	ASC	EX_cortical	ENSMUSG00000028444.18:B1|cell_type|ASC|EX_cortical	ENSMUSG00000028444.18	9.51746454744456e-05	NA	NA	True	NA	NA	0.3219171703581599	0.0956957164404708	1.0000000000000002	True	NA	0.0886305641207409	NA	38.67	0.0	ENSMUSG00000028444.18:B1	Cntfr	alternative first region	2.0	2.0	2.0	0.297268133706572	NA	1.0	0.000123180259877	[105, 35]	[177, 47]	[0, 0]	[38, 0]	0.000451036464873	True	22.24213692117709	9.019739454183008e-05	154	2	200	93	154	0.6038961038961039	NA
Tealeaf pairwise	NA	ASC	EX_cerebellum_granule	ENSMUSG00000022961.19:B3|cell_type|ASC|EX_cerebellum_granule	ENSMUSG00000022961.19	0.000106106424744	NA	NA	True	NA	NA	0.1091035726886562	-0.0034257471217162	-0.1761299306862077	False	0.0207772565629971	-0.0066192088105429	False	219.12000000000003	10.42	ENSMUSG00000022961.19:B3	Son	alternative last region	4.0	4.0	4.0	0.1782720116505107	0.3851606298446171	-0.2695874536883565	0.0278602828512355	[12, 56, 17, 22]	[29, 145, 54, 31]	[0, 7, 0, 2]	[21, 108, 30, 49]	0.0617750646080249	False	284.0811513605581	4.448347384541976e-05	155	1	200	93	155	0.6	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000030451.17:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000030451.17	0.000110023104852	NA	NA	True	NA	NA	0.0828790298760732	-5.536891190788214e-05	-1.0	False	0.0001052114678439	-0.0001683957128883	False	340.98999999999995	137.32999999999998	ENSMUSG00000030451.17:B2	Herc2	cassette exon	2.0	2.0	3.0	0.0006680690156565	1.0	-1.0	0.0097880746613168	[52, 175]	[25, 497]	[24, 179]	[31, 106]	0.0252029836867597	False	126.61614341295838	3.1156112553344873e-08	156	11	200	93	156	0.5961538461538461	NA
Tealeaf pairwise	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000061689.16:B2|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000061689.16	0.000110023104852	NA	NA	True	NA	NA	0.0369663809886548	0.0025966153257229	1.0	True	0.0052132864558643	0.0027834315490071	True	83.08	7.5	ENSMUSG00000061689.16:B2	Dlgap4	mutually exclusive exons	2.0	2.0	7.0	0.0702426165688189	1.0	0.9999999999999996	0.4505634998195998	[0, 7]	[3, 72]	[17, 313]	[40, 550]	0.6085450916217037	False	101.0309022160442	1.277893721296614e-07	157	11	200	94	157	0.5987261146496815	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000061689.16:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000061689.16	0.000110023104852	NA	NA	True	NA	NA	0.0537932623165812	0.0007519512291701	1.0	True	0.0013867370262909	0.0001466264651305	True	523.5	246.24	ENSMUSG00000061689.16:B3	Dlgap4	cassette exon	2.0	2.0	7.0	0.0139785392591507	1.0	1.0000000000000002	0.0131504627216337	[313, 17]	[550, 40]	[243, 34]	[227, 18]	0.0326389061879723	True	109.14277474178904	1.558386449162617e-07	158	11	200	95	158	0.6012658227848101	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000026915.17:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000026915.17	0.000110023104852	NA	NA	True	NA	NA	0.0467217792476689	0.0016869795824357	1.0000000000000002	True	0.0047232347066953	NA	NA	356.11	141.11	ENSMUSG00000026915.17:B1	Strbp	alternative first region	2.0	2.0	2.0	0.0361069207894063	1.0	NA	5.0407404178712336e-05	[35, 347]	[0, 689]	[0, 215]	[0, 141]	0.0001949491173658	True	91.59601214580752	1.8168629380062442e-07	159	11	200	96	159	0.6037735849056604	NA
Tealeaf pairwise	NA	EX_cortical	EX_hippocampus_granule	ENSMUSG00000031229.17:B1|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000031229.17	0.000110023104852	NA	NA	True	NA	NA	0.0012546419286746	-4.087480807601231e-05	-1.0	False	NA	-6.80241994672443e-05	NA	600.92	262.09	ENSMUSG00000031229.17:B1	Atrx	alternative first region	2.0	2.0	2.0	0.0325788634524528	NA	-1.0	1.0	[0, 899]	[2, 1352]	[0, 262]	[0, 338]	1.0	False	76.72212892659127	4.665508130709301e-07	160	11	200	96	160	0.6	NA
Tealeaf pairwise	NA	EX_cortical	EX_hippocampus_granule	ENSMUSG00000040225.16:B1|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000040225.16	0.000110023104852	NA	NA	True	NA	NA	0.3733199499081636	0.013706009490059	1.0	True	0.0151453005387938	0.011515297924873	True	75.07	28.7	ENSMUSG00000040225.16:B1	Prrc2c	alternative first region	2.0	2.0	2.0	0.0367138415544916	1.0	1.0	1.290401016781951e-09	[74, 180]	[37, 130]	[0, 28]	[0, 46]	8.813164391212899e-09	True	76.87000676446493	4.82348641242525e-07	161	11	200	97	161	0.6024844720496895	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000032187.17:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000032187.17	0.000110023104852	NA	NA	True	NA	NA	0.0334175437643291	-0.0003470587424748	-1.0	False	-0.000597044130328	-0.0001900931916933	False	914.75	367.6	ENSMUSG00000032187.17:B2	Smarca4	cassette exon	2.0	2.0	3.0	0.0103855251876817	-1.0000000000000002	-1.0	1.6000905746414182e-07	[433, 18]	[710, 9]	[547, 0]	[367, 0]	8.755041041930033e-07	False	49.59991649544577	5.744472040420305e-06	162	11	200	97	162	0.5987654320987654	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000031865.17:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000031865.17	0.000110023104852	NA	NA	True	NA	NA	0.2677628947244317	0.0328160656688319	0.9999999999999998	True	NA	0.043796389259895	NA	639.4000000000001	285.65000000000003	ENSMUSG00000031865.17:B2	Dctn1	cassette exon	2.0	2.0	4.0	0.1225564345000252	NA	1.0	2.2185193188447595e-47	[0, 339]	[256, 757]	[0, 353]	[0, 285]	8.545736416190013e-46	True	53.78416060155947	6.612041462885419e-06	163	11	200	98	163	0.6012269938650306	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000029471.14:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000029471.14	0.000110023104852	NA	NA	True	NA	NA	0.1500974504452073	0.0053674529257775	1.0000000000000002	True	-0.003726627158486	0.0119862750474981	False	425.5100000000001	200.2	ENSMUSG00000029471.14:B1	Camkk2	alternative first region	2.0	2.0	2.0	0.0357597874571291	-1.0	1.0000000000000002	0.0001873558024166	[215, 64]	[276, 210]	[157, 68]	[161, 39]	0.0006732225288329	True	45.87931779586136	8.022345301623175e-06	164	11	200	99	164	0.6036585365853658	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000030779.17:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000030779.17	0.000110023104852	NA	NA	True	NA	NA	0.0752931892816162	-0.0037688631669792	-1.0000000000000002	False	-0.0138893986740821	0.006915832589391	False	65.36	23.7	ENSMUSG00000030779.17:B2	Rbbp6	cassette exon	2.0	2.0	3.0	0.0500558311175092	-1.0	1.0	0.3905663396767397	[24, 6]	[48, 3]	[41, 0]	[20, 3]	0.5498762940185677	False	42.85472652261362	1.159214098766844e-05	165	11	200	99	165	0.6	NA
Tealeaf pairwise	NA	EX_hippocampus_granule	INH_medium_spiny	ENSMUSG00000035864.15:B1|cell_type|EX_hippocampus_granule|INH_medium_spiny	ENSMUSG00000035864.15	0.000110023104852	NA	NA	True	NA	NA	0.4330772698425195	0.0125098748568575	1.0000000000000002	True	0.0183447645636066	NA	NA	90.35	37.74	ENSMUSG00000035864.15:B1	Syt1	alternative first region	2.0	2.0	2.0	0.0288860111762653	0.9999999999999998	NA	9.703386067885647e-13	[37, 0]	[52, 0]	[111, 90]	[94, 0]	8.733047461097083e-12	True	46.75580616261129	1.3107195294336024e-05	166	11	200	100	166	0.6024096385542169	NA
Tealeaf pairwise	NA	EX_cortical	EX_hippocampus_granule	ENSMUSG00000035864.15:B1|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000035864.15	0.0001174674027957	NA	NA	True	NA	NA	0.571646367027906	0.0276437204405125	1.0	True	0.0279406915029947	0.0273889138806811	True	90.35	37.74	ENSMUSG00000035864.15:B1	Syt1	alternative first region	2.0	2.0	2.0	0.0483580794613238	1.0	1.0	4.371470611512569e-20	[406, 280]	[480, 320]	[37, 0]	[52, 0]	5.766748217652882e-19	True	108.60287964558064	3.2612249371943884e-08	167	8	200	101	167	0.6047904191616766	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000045103.20:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000045103.20	0.0001174674027957	NA	NA	True	NA	NA	0.1533158593354154	-0.0045567856163538	-1.0	False	-0.0033731091282238	-0.0060218174905231	False	180.2	82.75	ENSMUSG00000045103.20:B2	Dmd	cassette exon	2.0	2.0	3.0	0.0297215541569304	-1.0	-1.0	1.386900375615754e-05	[265, 35]	[178, 35]	[79, 3]	[95, 2]	5.707628468880218e-05	False	64.7555953618015	7.34189215109444e-07	168	8	200	101	168	0.6011904761904762	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000045103.20:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000045103.20	0.0001174674027957	NA	NA	True	NA	NA	0.1533158593354154	-0.0044264514346098	-1.0	False	-0.0032766307210364	-0.0058495801457548	False	180.2	82.75	ENSMUSG00000045103.20:B1	Dmd	alternative first region	2.0	2.0	3.0	0.0288714517454188	-1.0	-1.0	1.386900375615754e-05	[265, 35]	[178, 35]	[79, 3]	[95, 2]	5.707628468880218e-05	False	63.84148765475616	7.97912075768125e-07	169	8	200	101	169	0.5976331360946746	NA
Tealeaf pairwise	NA	EX_cortical	EX_hippocampus_granule	ENSMUSG00000039218.18:B1|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000039218.18	0.0001174674027957	NA	NA	True	NA	NA	0.0496574647994564	-0.0081775996480729	-1.0000000000000002	False	-0.0099475788953318	-0.0051316449735166	False	826.78	376.41	ENSMUSG00000039218.18:B1	Srrm2	alternative first region	2.0	2.0	2.0	0.1646801680492248	-1.0	-1.0	0.0499165338631476	[314, 860]	[426, 1073]	[101, 349]	[98, 277]	0.1005640629920735	False	59.3182157014365	1.2235968650984297e-06	170	8	200	101	170	0.5941176470588235	NA
Tealeaf pairwise	NA	EX_cortical	ODC	ENSMUSG00000052727.7:B1|cell_type|EX_cortical|ODC	ENSMUSG00000052727.7	0.0001174674027957	NA	NA	True	NA	NA	0.0043015940333462	0.0003601803718317	1.0	True	0.0009549572576229	NA	NA	657.53	248.0	ENSMUSG00000052727.7:B1	Map1b	alternative first region	2.0	2.0	2.0	0.0837318373234562	1.0000000000000002	NA	0.0997492430557668	[0, 1005]	[0, 1512]	[2, 246]	[0, 409]	0.1822405065958739	False	55.161079221361504	1.8128773301918131e-06	171	8	200	102	171	0.5964912280701754	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000001472.18:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000001472.18	0.0001174674027957	NA	NA	True	NA	NA	0.1571574181788826	-0.0163889380216233	-1.0	False	-0.0023432780961848	-0.0290096758356911	False	586.9499999999999	254.5	ENSMUSG00000001472.18:B1	Tcf25	alternative first region	2.0	2.0	2.0	0.1042835789206513	-1.0000000000000002	-1.0	3.883718390396269e-10	[337, 60]	[1000, 105]	[276, 55]	[180, 74]	2.8769390845781596e-09	False	51.02751687125857	3.1754809788806027e-06	172	8	200	102	172	0.5930232558139535	NA
Tealeaf pairwise	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000024109.19:B2|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000024109.19	0.0001174674027957	NA	NA	True	NA	NA	0.0583161031259233	0.0072606633563776	1.0	True	0.019268624740488	0.0079444158351939	True	1169.9700000000005	76.4	ENSMUSG00000024109.19:B2	Nrxn1	cassette exon	2.0	2.0	12.0	0.1245052904289501	0.9999999999999998	1.0	0.010431773720678	[41, 35]	[482, 611]	[695, 916]	[1541, 2352]	0.0266466792918114	True	36.0887718171483	1.9638627707758507e-05	173	8	200	103	173	0.5953757225433526	NA
Tealeaf pairwise	NA	EX_cortical	EX_hippocampus_granule	ENSMUSG00000025658.17:B1|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000025658.17	0.0001174674027957	NA	NA	True	NA	NA	0.0653758216717344	-0.0189308186241919	-0.9999999999999998	False	-0.010335472138399	-0.0257744168223139	False	318.84000000000003	111.0	ENSMUSG00000025658.17:B1	Cnksr2	alternative last region	2.0	2.0	2.0	0.2895691119455063	-0.9999999999999998	-1.0	0.1389516816965701	[361, 462]	[422, 637]	[51, 59]	[95, 111]	0.243291762679631	False	38.76628730088367	2.063532602037372e-05	174	8	200	103	174	0.5919540229885057	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000029635.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000029635.16	0.0001268995272992	NA	NA	True	NA	NA	0.393068521631599	0.0630997859652073	1.0	True	0.0443764258131391	0.0467856580807316	True	24.25	6.0	ENSMUSG00000029635.16:B1	Cdk8	alternative first region	2.0	2.0	2.0	0.1605312623439921	1.0	1.0000000000000002	0.0594261973868091	[8, 4]	[7, 10]	[15, 2]	[3, 2]	0.1165528066873669	False	21.362595211059013	9.925793164323776e-05	175	2	200	104	175	0.5942857142857143	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000056211.14:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000056211.14	0.0001268995272992	NA	NA	True	NA	NA	0.0152541015981121	0.0005545661947405	1.0000000000000002	True	0.0007079510326693	0.0003113239801062	True	463.32	214.12	ENSMUSG00000056211.14:B1	R3hdm1	alternative last region	2.0	2.0	2.0	0.0363552183767516	1.0000000000000002	1.0000000000000002	0.7306021569237979	[319, 290]	[360, 315]	[127, 122]	[112, 101]	0.8772691734633633	False	19.478500884118024	0.0001062037208605	176	2	200	105	176	0.5965909090909091	NA
Tealeaf pairwise	NA	ASC	EX_cortical	ENSMUSG00000032826.20:B1|cell_type|ASC|EX_cortical	ENSMUSG00000032826.20	0.0001323977227591	NA	NA	True	NA	NA	1.031593720290817	0.1149014601892639	0.6617127512445645	True	0.119737843313939	0.112290289617105	True	128.36	50.16	ENSMUSG00000032826.20:B1	Ank2	whole-gene complex	5.0	5.0	5.0	0.1683245082816428	0.6988312242083484	0.6384296625850459	9.295090033625204e-75	[28, 0, 0, 21, 0]	[34, 2, 0, 41, 0]	[17, 87, 1, 0, 0]	[14, 129, 7, 0, 0]	8.13742882034643e-73	True	417.6967352885458	1.9330582575144e-15	177	7	200	106	177	0.5988700564971752	NA
Tealeaf pairwise	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000032826.20:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000032826.20	0.0001323977227591	NA	NA	True	NA	NA	0.1171356433764928	0.0017853880562678	0.6138416976129247	True	0.0009044259639719	0.0025700898031311	True	114.11	54.620000000000005	ENSMUSG00000032826.20:B1	Ank2	whole-gene complex	5.0	5.0	5.0	0.0248305975837243	0.7038805526699304	0.6056663087416156	0.0043340815382851	[17, 87, 1, 0, 0]	[14, 129, 7, 0, 0]	[12, 47, 0, 0, 0]	[12, 41, 0, 0, 0]	0.0125547537305623	True	250.8214288676196	1.3678151099205425e-13	178	7	200	107	178	0.601123595505618	NA
