test_id	feature_id	feature_type	start	end	path_numbers	primer	low_cell_type	high_cell_type	n_common_subjects	fitted_delta	observed_delta	observed_delta_se	minimum_total_denominator
ENSMUSG00000033768.18:B1	E:6538813-6538840	exon	6538813	6538840	1	random hexamer	EX_cortical	OPC	3	0.15573065007472017	-0.1558083636932051	0.08416625449487454	6.93956043956044
ENSMUSG00000033768.18:B1	E:6540096-6540216	exon	6540096	6540216	1,2	random hexamer	EX_cortical	OPC	3	0.1494589599781662	0.017822896110581493	0.029269283947731366	6.93956043956044
ENSMUSG00000033768.18:B1	E:6540563-6540945	exon	6540563	6540945	1,2	random hexamer	EX_cortical	OPC	3	0.1494589599781662	0.12436206462163611	0.1717566533168751	6.93956043956044
ENSMUSG00000033768.18:B1	E:6541513-6541704	exon	6541513	6541704	1,2	random hexamer	EX_cortical	OPC	3	0.1494589599781662	0.3493006206363616	0.06665310560651874	6.93956043956044
ENSMUSG00000033768.18:B1	E:6542865-6543039	exon	6542865	6543039	1,2	random hexamer	EX_cortical	OPC	3	0.1494589599781662	-0.3778216097080512	0.16673496590489284	6.93956043956044
ENSMUSG00000033768.18:B1	E:6543365-6543485	exon	6543365	6543485	1,2	random hexamer	EX_cortical	OPC	3	0.1494589599781662	-0.0973608358886056	0.062470972078793714	6.93956043956044
ENSMUSG00000033768.18:B1	E:6547857-6547864	exon	6547857	6547864	3	random hexamer	OPC	EX_cortical	3	0.15930030944834347	0.6609955891619408	0.33053428424738907	6.93956043956044
ENSMUSG00000033768.18:B1	E:6547864-6548561	exon	6547864	6548561	3,4	random hexamer	OPC	EX_cortical	3	0.14945895997816616	0.5538600494594479	0.24973705218568712	6.93956043956044
ENSMUSG00000033768.18:B1	J:6498314-6505008	junction	6498314	6505008	2	random hexamer	EX_cerebellum_granule	ASC	3	0.06048745981106629	-0.08333333333333333	0.08333333333333334	29.0
ENSMUSG00000033768.18:B2	E:6563745-6563835	exon	6563745	6563835	2	random hexamer	EX_cerebellum_granule	OPC	3	0.11542266003333539	0.14378734966855009	0.029544389591181514	12.256723498359252
ENSMUSG00000033768.18:B2	J:6559979-6563745	junction	6559979	6563745	2	random hexamer	INH_midbrain	EX_cortical	4	0.051488593928722015	-0.21342501097935881	0.14468799027721585	26.0
ENSMUSG00000033768.18:B2	J:6559979-6566952	junction	6559979	6566952	1	random hexamer	EX_cerebellum_granule	INH_migrating_interneuron	3	0.08360941512195914	-0.41246857717445945	0.14425345814918022	27.0
ENSMUSG00000033768.18:B2	J:6563835-6566952	junction	6563835	6566952	2	random hexamer	INH_midbrain	EX_cortical	4	0.051488593928722015	-0.2937010237339852	0.03927502654488882	33.0
ENSMUSG00000033808.17:B3	E:120185792-120187019	exon	120185792	120187019	1	poly(dT)	EX_cortical	INH_midbrain	3	0.2824350019557802	-0.042592145274286536	0.014463812362184468	19.62162162162162
ENSMUSG00000033808.17:B3	E:120190014-120190045	exon	120190014	120190045	1	poly(dT)	EX_cortical	INH_midbrain	3	0.2824350019557802	0.210324280256681	0.18123554941837222	19.62162162162162
ENSMUSG00000033808.17:B3	E:120190519-120190575	exon	120190519	120190575	1	poly(dT)	EX_cortical	INH_midbrain	3	0.2824350019557802	0.3607338447148871	0.2954526622768113	19.62162162162162
ENSMUSG00000033808.17:B3	E:120193359-120193421	exon	120193359	120193421	1	poly(dT)	EX_cortical	INH_midbrain	3	0.2824350019557802	0.30305320945490505	0.14329953911879342	19.62162162162162
ENSMUSG00000033808.17:B3	E:120193774-120193842	exon	120193774	120193842	2	poly(dT)	INH_midbrain	EX_cortical	3	0.28243500195578014	0.11948781757088822	0.08718164936857743	19.62162162162162
ENSMUSG00000033981.15:B1	E:80597710-80597825	exon	80597710	80597825	1	poly(dT)	EX_hippocampus_pyramidal	EX_hippocampus_granule	4	0.058167104594959315	-0.04615162654707983	0.027969636301694495	20.903452519756446
ENSMUSG00000033981.15:B1	E:80597710-80597825	exon	80597710	80597825	1	random hexamer	EX_cerebellum_granule	INH_migrating_interneuron	6	0.07880509187284523	0.1052203117137332	0.13809785377073514	18.64967126570799
ENSMUSG00000033981.15:B1	E:80598626-80598741	exon	80598626	80598741	2	poly(dT)	EX_hippocampus_granule	EX_hippocampus_pyramidal	4	0.058167104594959385	0.4395935016462764	0.20360411646302373	20.903452519756446
ENSMUSG00000033981.15:B1	E:80598626-80598741	exon	80598626	80598741	2	random hexamer	INH_migrating_interneuron	EX_cerebellum_granule	6	0.07880509187284528	-0.1744184670466998	0.18364959830693836	18.64967126570799
ENSMUSG00000033981.15:B1	J:80596658-80597710	junction	80596658	80597710	1	random hexamer	INH_midbrain	ASC	3	0.08448051267312633	0.39356725146198834	0.33181298917600716	23.0
ENSMUSG00000033981.15:B1	J:80596658-80598626	junction	80596658	80598626	2	poly(dT)	INH_migrating_interneuron	ASC	3	0.05915282096260099	-0.7173913043478262	0.14797520185987056	24.0
ENSMUSG00000033981.15:B1	J:80596658-80598626	junction	80596658	80598626	2	random hexamer	ASC	INH_midbrain	3	0.08448051267312633	0.41578947368421054	0.3338822811331308	23.0
ENSMUSG00000033981.15:B1	J:80597825-80599591	junction	80597825	80599591	1	poly(dT)	EX_hippocampus_pyramidal	INH_migrating_interneuron	3	0.1655850871942767	-0.04357298474945533	0.043572984749455326	29.0
ENSMUSG00000033981.15:B1	J:80598741-80599591	junction	80598741	80599591	2	poly(dT)	INH_migrating_interneuron	EX_hippocampus_pyramidal	3	0.16558508719427667	-0.006535947712418277	0.006535947712418277	29.0
ENSMUSG00000034269.13:B1	E:113054325-113054673	exon	113054325	113054673	2	random hexamer	EX_cortical	ASC	3	0.10917286490862425	-0.2952603434493784	0.29526034344937846	5.094117647058823
ENSMUSG00000034269.13:B1	E:113081895-113081997	exon	113081895	113081997	2	random hexamer	EX_cortical	ASC	3	0.10917286490862425	-0.14859762675296653	0.14859762675296656	5.094117647058823
ENSMUSG00000034269.13:B1	J:113054673-113081895	junction	113054673	113081895	2	random hexamer	EX_cortical	INH_migrating_interneuron	3	0.12247944065431625	0.0	0.0	17.0
ENSMUSG00000034275.20:B1	E:27210499-27210523	exon	27210499	27210523	2	random hexamer	INH_midbrain	EX_cortical	15	0.10465258093591648	-0.07439139023261619	0.058313970360814184	52.41724137931035
ENSMUSG00000034353.15:B1	E:91107543-91107763	exon	91107543	91107763	2	random hexamer	ASC	EX_cortical	3	0.05012450622694067	-0.0015151515151515	0.0015151515151515002	6.052631578947368
ENSMUSG00000034353.15:B1	E:91107763-91107767	exon	91107763	91107767	2,3	random hexamer	ASC	EX_cortical	3	0.10058342205471744	-0.7414529914529915	0.24583795316905507	6.052631578947368
ENSMUSG00000034390.17:B1	E:117983802-117984140	exon	117983802	117984140	1	poly(dT)	INH_midbrain	EX_cerebellum_granule	7	0.18232129398219607	-0.06895704245127274	0.10215401363226799	15.015873015873016
ENSMUSG00000034390.17:B1	E:117983802-117984140	exon	117983802	117984140	1	random hexamer	INH_medium_spiny	EX_cortical	6	0.20141469646483665	-0.026061470597697634	0.033438740757673946	11.277777777777777
ENSMUSG00000034390.17:B1	E:118075908-118076114	exon	118075908	118076114	2	poly(dT)	EX_cerebellum_granule	INH_midbrain	7	0.1823212939821961	0.10475781794775518	0.10475781794775518	15.015873015873016
ENSMUSG00000034390.17:B1	E:118075908-118076114	exon	118075908	118076114	2	random hexamer	EX_cortical	INH_medium_spiny	6	0.20141469646483665	-0.041881116684192414	0.026821155891721512	11.277777777777777
ENSMUSG00000034390.17:B1	J:117984140-118103813	junction	117984140	118103813	1	poly(dT)	INH_migrating_interneuron	EX_cortical	3	0.16843994454888767	0.11111111111111112	0.06415002990995843	23.0
ENSMUSG00000034390.17:B1	J:118076114-118103813	junction	118076114	118103813	2	poly(dT)	EX_cortical	INH_migrating_interneuron	3	0.16843994454888764	0.0	0.0	23.0
ENSMUSG00000034593.17:B1	E:74978469-74978881	exon	74978469	74978881	2	random hexamer	INH_midbrain	INH_medium_spiny	3	0.1210613047762303	-0.06588072122052706	0.06588072122052706	8.516666666666666
ENSMUSG00000034656.19:B3	E:85366692-85366875	exon	85366692	85366875	2	poly(dT)	INH_midbrain	EX_cerebellum_granule	3	0.050640063901346656	0.20806798948650032	0.29095046139273256	6.516949152542374
ENSMUSG00000034675.18:B1	E:55635874-55635924	exon	55635874	55635924	2	random hexamer	INH_midbrain	EX_cortical	4	0.08062887535864027	-0.3489631148995754	0.22208113426584158	19.804020100502512
ENSMUSG00000034723.12:B1	E:134486010-134486065	exon	134486010	134486065	2	poly(dT)	EX_cortical	EX_cerebellum_granule	4	0.1451094238095242	0.2686946755311037	0.1948884259522074	12.815
ENSMUSG00000034730.18:B1	E:74388043-74388715	exon	74388043	74388715	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	0.10395919175344807	0.07962294333229197	15.873239436619718
ENSMUSG00000034730.18:B1	E:74400778-74401789	exon	74400778	74401789	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	0.055570587003582195	0.12348824792203474	15.873239436619718
ENSMUSG00000034730.18:B1	E:74410146-74410308	exon	74410146	74410308	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	0.18488868826481142	0.07734181973397887	15.873239436619718
ENSMUSG00000034730.18:B1	E:74411051-74411162	exon	74411051	74411162	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	0.02179392807795929	0.0763867588425157	15.873239436619718
ENSMUSG00000034730.18:B1	E:74411555-74411720	exon	74411555	74411720	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	-0.0994809533938615	0.08985816689340864	15.873239436619718
ENSMUSG00000034730.18:B1	E:74412244-74412409	exon	74412244	74412409	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	0.20269280085686187	0.07808429698509989	15.873239436619718
ENSMUSG00000034730.18:B1	E:74412666-74412840	exon	74412666	74412840	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	0.021699347266846476	0.05091360683365267	15.873239436619718
ENSMUSG00000034730.18:B1	E:74413378-74413543	exon	74413378	74413543	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	-0.145371206175314	0.14339417677822036	15.873239436619718
ENSMUSG00000034730.18:B1	E:74413637-74413739	exon	74413637	74413739	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	-0.15431803365524274	0.21439577626709375	15.873239436619718
ENSMUSG00000034730.18:B1	E:74415104-74415211	exon	74415104	74415211	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	0.032075268760307266	0.18030038322120567	15.873239436619718
ENSMUSG00000034730.18:B1	E:74415356-74415551	exon	74415356	74415551	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	-0.10934547473005124	0.23527173184759764	15.873239436619718
ENSMUSG00000034730.18:B1	E:74416125-74416194	exon	74416125	74416194	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	-0.13124112405444016	0.19258401580162204	15.873239436619718
ENSMUSG00000034730.18:B1	E:74416793-74416902	exon	74416793	74416902	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	-0.028237086292795144	0.14053939379774813	15.873239436619718
ENSMUSG00000034730.18:B1	E:74419468-74419612	exon	74419468	74419612	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	0.1573422388187787	0.15308872807844787	15.873239436619718
ENSMUSG00000034730.18:B1	E:74420120-74420196	exon	74420120	74420196	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	0.15965654622087974	0.2660257769536937	15.873239436619718
ENSMUSG00000034730.18:B1	E:74420380-74420483	exon	74420380	74420483	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	0.06456096475396658	0.20496084839387468	15.873239436619718
ENSMUSG00000034730.18:B1	E:74421862-74421906	exon	74421862	74421906	1	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.24743334389020913	0.18777127039687105	0.155474445690924	15.873239436619718
ENSMUSG00000034730.18:B1	E:74435640-74435701	exon	74435640	74435701	2	random hexamer	EX_cortical	EX_hippocampus_pyramidal	4	0.2117420363219923	0.3720595066680862	0.14045311422175225	15.873239436619718
ENSMUSG00000034730.18:B1	E:74435701-74435730	exon	74435701	74435730	2,3	random hexamer	EX_cortical	EX_hippocampus_pyramidal	4	0.24743334389020913	0.2718809746638512	0.15348598899213223	15.873239436619718
ENSMUSG00000034730.18:B1	J:74401789-74410146	junction	74401789	74410146	1	random hexamer	INH_medium_spiny	EX_cortical	5	0.11237130763608853	0.09134199134199135	0.0533337901256651	29.0
ENSMUSG00000034730.18:B1	J:74410308-74411051	junction	74410308	74411051	1	random hexamer	INH_migrating_interneuron	EX_cortical	3	0.13970897076940955	-0.033333333333333326	0.033333333333333326	34.0
ENSMUSG00000034730.18:B1	J:74413543-74413637	junction	74413543	74413637	1	random hexamer	INH_midbrain	EX_cortical	3	0.15249139837224915	0.0	0.0	30.0
ENSMUSG00000034730.18:B1	J:74413739-74415104	junction	74413739	74415104	1	random hexamer	INH_medium_spiny	EX_cortical	5	0.22169951165209872	0.01428571428571428	0.014285714285714278	45.0
ENSMUSG00000034730.18:B1	J:74416194-74416793	junction	74416194	74416793	1	random hexamer	INH_medium_spiny	EX_cortical	3	0.1503854579763018	0.0	0.0	20.0
ENSMUSG00000034730.18:B1	J:74416902-74419468	junction	74416902	74419468	1	random hexamer	INH_migrating_interneuron	EX_cortical	4	0.24235389382773515	-0.03125	0.03125	26.0
ENSMUSG00000034730.18:B1	J:74419612-74420120	junction	74419612	74420120	1	random hexamer	INH_migrating_interneuron	EX_cortical	5	0.19080006709750413	0.001252138214163545	0.02664102815337106	50.0
ENSMUSG00000034730.18:B1	J:74420196-74420380	junction	74420196	74420380	1	random hexamer	INH_midbrain	EX_cortical	6	0.17332765103696082	0.0	0.0	49.0
ENSMUSG00000034730.18:B1	J:74421906-74435808	junction	74421906	74435808	1	random hexamer	EX_hippocampus_granule	EX_cortical	3	0.2430720559484565	-0.2386894633065932	0.04768573240088809	22.0
ENSMUSG00000034730.18:B1	J:74435730-74435808	junction	74435730	74435808	2	random hexamer	EX_cortical	EX_hippocampus_granule	3	0.2276274142518824	-0.07988727727808842	0.07955923285717081	22.0
ENSMUSG00000034730.18:B2	E:74461292-74461313	exon	74461292	74461313	2	poly(dT)	EX_hippocampus_pyramidal	EX_cortical	3	0.08293737753756376	0.14034095947503766	0.1403409594750377	6.062087186261559
ENSMUSG00000034730.18:B2	E:74461292-74461313	exon	74461292	74461313	2	random hexamer	EX_hippocampus_pyramidal	EX_cortical	4	0.08268064492937968	0.0038664125894517	0.0038664125894517	15.919418758256274
ENSMUSG00000034799.17:B1	E:72124380-72124401	exon	72124380	72124401	2	random hexamer	INH_medium_spiny	EX_hippocampus_granule	4	0.15206458469604806	0.18594789845906512	0.05204378346987598	30.55855855855856
ENSMUSG00000034832.16:B1	E:83418531-83418657	exon	83418531	83418657	1	random hexamer	INH_midbrain	INH_medium_spiny	3	0.06070125577904365	0.060090217761041044	0.2248822200913296	15.82456140350877
ENSMUSG00000034832.16:B1	E:83431731-83432462	exon	83431731	83432462	2	random hexamer	INH_medium_spiny	INH_midbrain	3	0.06070125577904369	0.13937204790443772	0.11197598288476106	15.82456140350877
ENSMUSG00000034832.16:B1	E:83433270-83433374	exon	83433270	83433374	2	random hexamer	INH_medium_spiny	INH_midbrain	3	0.06070125577904369	0.29183316683316685	0.29183316683316685	15.82456140350877
ENSMUSG00000034902.18:B1	E:81128813-81128838	exon	81128813	81128838	2	poly(dT)	EX_cortical	EX_cerebellum_granule	3	0.11143075615249554	-0.2296627655993669	0.12044946016552134	4.587837837837838
ENSMUSG00000034902.18:B1	E:81128813-81128838	exon	81128813	81128838	2	random hexamer	INH_medium_spiny	EX_cerebellum_granule	4	0.1488912601948174	0.03482118538397058	0.30230795114238124	19.972972972972972
ENSMUSG00000035011.16:B1	E:80972104-80972382	exon	80972104	80972382	1	random hexamer	EX_cortical	EX_cerebellum_granule	5	0.07821650328838836	-0.0020251616851505007	0.04599424204880828	18.670382165605094
ENSMUSG00000035011.16:B1	E:80972382-80972411	exon	80972382	80972411	1,2	random hexamer	ASC	EX_cortical	3	0.05413911204489367	0.2657024195757633	0.0995673966597903	6.207006369426752
ENSMUSG00000035011.16:B1	E:80972493-80972533	exon	80972493	80972533	1,3	random hexamer	EX_cortical	EX_cerebellum_granule	5	0.08508235436557232	-0.17727752190473284	0.1908807184678675	18.670382165605094
ENSMUSG00000035545.14:B1	E:4140047-4140058	exon	4140047	4140058	1	poly(dT)	EX_hippocampus_pyramidal	EX_cortical	3	0.1019341265774869	0.3515252096005313	0.09883282633903309	11.779069767441861
ENSMUSG00000035545.14:B1	E:4140047-4140058	exon	4140047	4140058	1	random hexamer	EX_hippocampus_granule	EX_cortical	4	0.07640549944941216	0.41275876684429225	0.1860622447480959	7.4069767441860455
ENSMUSG00000035649.18:B1	E:44756567-44756692	exon	44756567	44756692	1	poly(dT)	INH_medium_spiny	EX_cortical	3	0.1436809832058188	0.29948936637572404	0.07063826707255412	7.6875
ENSMUSG00000035649.18:B1	E:44756567-44756692	exon	44756567	44756692	1	random hexamer	INH_medium_spiny	EX_cortical	4	0.07550969721084466	0.0737577140518278	0.06600058300743979	8.072916666666666
ENSMUSG00000035649.18:B1	E:44761849-44762474	exon	44761849	44762474	1	poly(dT)	INH_medium_spiny	EX_cortical	3	0.1436809832058188	0.0	0.0	7.6875
ENSMUSG00000035649.18:B1	E:44761849-44762474	exon	44761849	44762474	1	random hexamer	INH_medium_spiny	EX_cortical	4	0.07550969721084466	0.22764085441661763	0.1823194493948509	8.072916666666666
ENSMUSG00000035649.18:B1	E:44893532-44893570	exon	44893532	44893570	1	poly(dT)	INH_medium_spiny	EX_cortical	3	0.1436809832058188	-0.12994086585131304	0.20677753986134656	7.6875
ENSMUSG00000035649.18:B1	E:44893532-44893570	exon	44893532	44893570	1	random hexamer	INH_medium_spiny	EX_cortical	4	0.07550969721084466	0.07611047521081998	0.40079622168859114	8.072916666666666
ENSMUSG00000035649.18:B1	E:44894915-44895041	exon	44894915	44895041	1	poly(dT)	INH_medium_spiny	EX_cortical	3	0.1436809832058188	0.37343066523146234	0.04544185302632337	7.6875
ENSMUSG00000035649.18:B1	E:44894915-44895041	exon	44894915	44895041	1	random hexamer	INH_medium_spiny	EX_cortical	4	0.07550969721084466	0.030097960643354738	0.15675898323774087	8.072916666666666
ENSMUSG00000035649.18:B1	E:44895818-44895989	exon	44895818	44895989	1	poly(dT)	INH_medium_spiny	EX_cortical	3	0.1436809832058188	0.0983932494273367	0.1594495810899173	7.6875
ENSMUSG00000035649.18:B1	E:44895818-44895989	exon	44895818	44895989	1	random hexamer	INH_medium_spiny	EX_cortical	4	0.07550969721084466	-0.2108431053667895	0.1570723529637191	8.072916666666666
ENSMUSG00000035649.18:B1	E:44908450-44908486	exon	44908450	44908486	1	poly(dT)	INH_medium_spiny	EX_cortical	3	0.1436809832058188	0.1457206994883389	0.3047369435322031	7.6875
ENSMUSG00000035649.18:B1	E:44908450-44908486	exon	44908450	44908486	1	random hexamer	INH_medium_spiny	EX_cortical	4	0.07550969721084466	-0.14223547276026813	0.35517145154027785	8.072916666666666
ENSMUSG00000035649.18:B1	E:44923117-44925974	exon	44923117	44925974	2	poly(dT)	EX_cortical	INH_medium_spiny	3	0.14368098320581882	-0.10458638012544517	0.07197396709151582	7.6875
