test_id	feature_id	feature_type	primer	n_cell_types	fitted_range	rank_correlation
ENSMUSG00000033565.19:B2	J:76987139-76997804	junction	random hexamer	5	0.05368161775679006	-0.7071067811865475
ENSMUSG00000033565.19:B2	J:76989869-76997804	junction	random hexamer	5	0.053681617756790034	-0.6
ENSMUSG00000033565.19:B2	J:77001264-77016916	junction	random hexamer	5	0.05368161775679006	-0.7
ENSMUSG00000033565.19:B2	J:77001267-77016916	junction	random hexamer	5	0.053681617756790034	-0.19999999999999998
ENSMUSG00000033597.10:B1	E:24707756-24707848	exon	random hexamer	3	0.11730249888964037	0.5
ENSMUSG00000033676.14:B1	E:57069439-57069722	exon	random hexamer	3	0.056969869937209094	1.0
ENSMUSG00000033676.14:B1	E:57240265-57240396	exon	random hexamer	3	0.05743069685611894	-0.5
ENSMUSG00000033676.14:B1	E:57240909-57241103	exon	random hexamer	3	0.08217255825440672	-1.0
ENSMUSG00000033676.14:B1	J:57240396-57241228	junction	random hexamer	3	0.05743069685611894	-1.0
ENSMUSG00000033676.14:B1	J:57241103-57241228	junction	random hexamer	3	0.08217255825440672	-1.0
ENSMUSG00000033720.13:B1	E:85309261-85309732	exon	random hexamer	6	0.18077923187263084	0.3714285714285715
ENSMUSG00000033720.13:B1	E:85310289-85310401	exon	random hexamer	6	0.1807792318726309	-0.08571428571428573
ENSMUSG00000033720.13:B1	E:85310401-85310404	exon	random hexamer	6	0.39163841670382393	-0.3142857142857143
ENSMUSG00000033720.13:B1	J:85296572-85309261	junction	random hexamer	6	0.18077923187263084	0.43482827673933633
ENSMUSG00000033720.13:B1	J:85296572-85310289	junction	random hexamer	6	0.1807792318726309	0.5428571428571429
ENSMUSG00000033768.18:B1	E:6468767-6468794	exon	random hexamer	5	0.0532106276618934	0.3
ENSMUSG00000033768.18:B1	E:6468794-6469002	exon	random hexamer	5	0.10036471225427757	0.3
ENSMUSG00000033768.18:B1	E:6477834-6478808	exon	random hexamer	5	0.10036471225427757	0.49999999999999994
ENSMUSG00000033768.18:B1	E:6493660-6493678	exon	random hexamer	5	0.10036471225427757	0.7
ENSMUSG00000033768.18:B1	E:6498284-6498314	exon	random hexamer	5	0.10036471225427757	-0.09999999999999999
ENSMUSG00000033768.18:B1	E:6500557-6500629	exon	random hexamer	5	0.0532106276618934	-0.6
ENSMUSG00000033768.18:B1	E:6505008-6505310	exon	random hexamer	5	0.10036471225427757	0.3
ENSMUSG00000033768.18:B1	E:6513853-6513877	exon	random hexamer	5	0.0588827719175371	0.8999999999999998
ENSMUSG00000033768.18:B1	E:6522287-6522449	exon	random hexamer	5	0.10036471225427757	0.3
ENSMUSG00000033768.18:B1	E:6523347-6523786	exon	random hexamer	5	0.10036471225427757	0.9999999999999999
ENSMUSG00000033768.18:B1	E:6531139-6531526	exon	random hexamer	5	0.10036471225427757	0.39999999999999997
ENSMUSG00000033768.18:B1	E:6531701-6531905	exon	random hexamer	5	0.10036471225427757	0.7
ENSMUSG00000033768.18:B1	E:6538813-6538840	exon	random hexamer	5	0.0532106276618934	-0.19999999999999998
ENSMUSG00000033768.18:B1	E:6540096-6540216	exon	random hexamer	5	0.10036471225427757	0.7999999999999999
ENSMUSG00000033768.18:B1	E:6540563-6540945	exon	random hexamer	5	0.10036471225427757	0.3
ENSMUSG00000033768.18:B1	E:6541513-6541704	exon	random hexamer	5	0.10036471225427757	0.8999999999999998
ENSMUSG00000033768.18:B1	E:6542865-6543039	exon	random hexamer	5	0.10036471225427757	0.0
ENSMUSG00000033768.18:B1	E:6543365-6543485	exon	random hexamer	5	0.10036471225427757	0.7
ENSMUSG00000033768.18:B1	E:6547857-6547864	exon	random hexamer	5	0.1016302771880632	0.3
ENSMUSG00000033768.18:B1	E:6547864-6548561	exon	random hexamer	5	0.10036471225427757	0.6
ENSMUSG00000033768.18:B1	J:6469002-6477834	junction	random hexamer	5	0.10036471225427757	0.09999999999999999
ENSMUSG00000033768.18:B1	J:6478808-6493660	junction	random hexamer	5	0.10036471225427757	0.8999999999999998
ENSMUSG00000033768.18:B1	J:6493678-6498284	junction	random hexamer	5	0.10036471225427757	0.7
ENSMUSG00000033768.18:B1	J:6498314-6500557	junction	random hexamer	5	0.0532106276618934	-0.6
ENSMUSG00000033768.18:B1	J:6498314-6505008	junction	random hexamer	5	0.0588827719175371	0.49999999999999994
ENSMUSG00000033768.18:B1	J:6500629-6505008	junction	random hexamer	5	0.0532106276618934	0.09999999999999999
ENSMUSG00000033768.18:B1	J:6505310-6513853	junction	random hexamer	5	0.0588827719175371	0.7
ENSMUSG00000033768.18:B1	J:6505310-6522287	junction	random hexamer	5	0.0532106276618934	0.6
ENSMUSG00000033768.18:B1	J:6513877-6522287	junction	random hexamer	5	0.0588827719175371	0.19999999999999998
ENSMUSG00000033768.18:B1	J:6522449-6523347	junction	random hexamer	5	0.10036471225427757	0.0
ENSMUSG00000033768.18:B1	J:6523786-6531139	junction	random hexamer	5	0.10036471225427757	0.09999999999999999
ENSMUSG00000033768.18:B1	J:6531526-6531701	junction	random hexamer	5	0.10036471225427757	0.09999999999999999
ENSMUSG00000033768.18:B1	J:6531905-6538813	junction	random hexamer	5	0.0532106276618934	0.19999999999999998
ENSMUSG00000033768.18:B1	J:6531905-6540096	junction	random hexamer	5	0.0588827719175371	-0.19999999999999998
ENSMUSG00000033768.18:B1	J:6538840-6540096	junction	random hexamer	5	0.0532106276618934	0.19999999999999998
ENSMUSG00000033768.18:B1	J:6540216-6540563	junction	random hexamer	5	0.10036471225427757	0.3
ENSMUSG00000033768.18:B1	J:6540945-6541513	junction	random hexamer	5	0.10036471225427757	0.49999999999999994
ENSMUSG00000033768.18:B1	J:6541704-6542865	junction	random hexamer	5	0.10036471225427757	0.19999999999999998
ENSMUSG00000033768.18:B1	J:6543039-6543365	junction	random hexamer	5	0.10036471225427757	0.6
ENSMUSG00000033768.18:B1	J:6543485-6554904	junction	random hexamer	5	0.10036471225427757	-0.09999999999999999
ENSMUSG00000033768.18:B1	J:6548561-6554904	junction	random hexamer	5	0.10036471225427757	0.7999999999999999
ENSMUSG00000033768.18:B2	E:6563745-6563835	exon	random hexamer	6	0.05799845317060237	-0.6
ENSMUSG00000033768.18:B2	J:6559979-6563745	junction	random hexamer	6	0.05799845317060237	-0.6571428571428573
ENSMUSG00000033768.18:B2	J:6559979-6566952	junction	random hexamer	6	0.05799845317060237	-0.08571428571428573
ENSMUSG00000033768.18:B2	J:6563835-6566952	junction	random hexamer	6	0.05799845317060237	0.14285714285714288
ENSMUSG00000033808.17:B3	E:120185792-120187019	exon	poly(dT)	3	0.07144509422824841	0.5
ENSMUSG00000033808.17:B3	E:120190014-120190045	exon	poly(dT)	3	0.07144509422824841	-0.5
ENSMUSG00000033808.17:B3	E:120190519-120190575	exon	poly(dT)	3	0.07144509422824841	0.5
ENSMUSG00000033808.17:B3	E:120193359-120193421	exon	poly(dT)	3	0.07144509422824841	0.5
ENSMUSG00000033808.17:B3	E:120193774-120193842	exon	poly(dT)	3	0.07144509422824841	0.5
ENSMUSG00000033808.17:B3	J:120187019-120190014	junction	poly(dT)	3	0.07144509422824841	-0.5
ENSMUSG00000033808.17:B3	J:120190045-120190519	junction	poly(dT)	3	0.07144509422824841	-0.5
ENSMUSG00000033808.17:B3	J:120190575-120193359	junction	poly(dT)	3	0.07144509422824841	-0.5
ENSMUSG00000033808.17:B3	J:120193421-120193842	junction	poly(dT)	3	0.07144509422824841	1.0
ENSMUSG00000033981.15:B1	E:80597710-80597825	exon	poly(dT)	7	0.06742588216308987	-0.7142857142857144
ENSMUSG00000033981.15:B1	E:80597710-80597825	exon	random hexamer	7	0.0701356844852532	0.21428571428571433
ENSMUSG00000033981.15:B1	E:80598626-80598741	exon	poly(dT)	7	0.06742588216308984	0.07142857142857144
ENSMUSG00000033981.15:B1	E:80598626-80598741	exon	random hexamer	7	0.0701356844852532	-0.3571428571428572
ENSMUSG00000033981.15:B1	J:80596658-80597710	junction	poly(dT)	7	0.06742588216308987	0.1785714285714286
ENSMUSG00000033981.15:B1	J:80596658-80597710	junction	random hexamer	7	0.0701356844852532	0.14285714285714288
ENSMUSG00000033981.15:B1	J:80596658-80598626	junction	poly(dT)	7	0.06742588216308984	0.0
ENSMUSG00000033981.15:B1	J:80596658-80598626	junction	random hexamer	7	0.0701356844852532	0.21428571428571433
ENSMUSG00000033981.15:B1	J:80597825-80599591	junction	poly(dT)	7	0.06742588216308987	0.0
ENSMUSG00000033981.15:B1	J:80597825-80599591	junction	random hexamer	7	0.0701356844852532	-0.21428571428571433
ENSMUSG00000033981.15:B1	J:80598741-80599591	junction	poly(dT)	7	0.06742588216308984	-0.14285714285714288
ENSMUSG00000033981.15:B1	J:80598741-80599591	junction	random hexamer	7	0.0701356844852532	-0.5357142857142858
ENSMUSG00000034275.20:B1	E:27210499-27210523	exon	random hexamer	3	0.08557189252070352	-0.5
ENSMUSG00000034390.17:B1	E:117983802-117984140	exon	poly(dT)	6	0.22212867887055732	-0.3142857142857143
ENSMUSG00000034390.17:B1	E:117983802-117984140	exon	random hexamer	4	0.18452762664965705	0.39999999999999997
ENSMUSG00000034390.17:B1	E:118075908-118076114	exon	poly(dT)	6	0.22212867887055737	0.14285714285714288
ENSMUSG00000034390.17:B1	E:118075908-118076114	exon	random hexamer	4	0.1845276266496571	-0.39999999999999997
ENSMUSG00000034390.17:B1	J:117984140-118103813	junction	poly(dT)	6	0.22212867887055732	-0.7714285714285715
ENSMUSG00000034390.17:B1	J:117984140-118103813	junction	random hexamer	4	0.18452762664965705	0.7999999999999999
ENSMUSG00000034593.17:B1	E:74978469-74978881	exon	random hexamer	3	0.055850031845821824	0.5
ENSMUSG00000034730.18:B1	E:74388043-74388715	exon	random hexamer	5	0.12712143740227255	-0.19999999999999998
ENSMUSG00000034730.18:B1	E:74400778-74401789	exon	random hexamer	5	0.12712143740227255	-0.7999999999999999
ENSMUSG00000034730.18:B1	E:74410146-74410308	exon	random hexamer	5	0.12712143740227255	0.09999999999999999
ENSMUSG00000034730.18:B1	E:74411051-74411162	exon	random hexamer	5	0.12712143740227255	0.0
ENSMUSG00000034730.18:B1	E:74411555-74411720	exon	random hexamer	5	0.12712143740227255	-0.6
ENSMUSG00000034730.18:B1	E:74412244-74412409	exon	random hexamer	5	0.12712143740227255	0.09999999999999999
ENSMUSG00000034730.18:B1	E:74412666-74412840	exon	random hexamer	5	0.12712143740227255	-0.3
ENSMUSG00000034730.18:B1	E:74413378-74413543	exon	random hexamer	5	0.12712143740227255	-0.8999999999999998
ENSMUSG00000034730.18:B1	E:74413637-74413739	exon	random hexamer	5	0.12712143740227255	-0.3
ENSMUSG00000034730.18:B1	E:74415104-74415211	exon	random hexamer	5	0.12712143740227255	-0.3
ENSMUSG00000034730.18:B1	E:74415356-74415551	exon	random hexamer	5	0.12712143740227255	-0.49999999999999994
ENSMUSG00000034730.18:B1	E:74416125-74416194	exon	random hexamer	5	0.12712143740227255	0.0
ENSMUSG00000034730.18:B1	E:74416793-74416902	exon	random hexamer	5	0.12712143740227255	0.3
ENSMUSG00000034730.18:B1	E:74419468-74419612	exon	random hexamer	5	0.12712143740227255	-0.6
ENSMUSG00000034730.18:B1	E:74420120-74420196	exon	random hexamer	5	0.12712143740227255	-0.8999999999999998
ENSMUSG00000034730.18:B1	E:74420380-74420483	exon	random hexamer	5	0.12712143740227255	-0.8999999999999998
ENSMUSG00000034730.18:B1	E:74421862-74421906	exon	random hexamer	5	0.12712143740227255	-0.6
ENSMUSG00000034730.18:B1	E:74435640-74435701	exon	random hexamer	5	0.10972034266646885	-0.49999999999999994
ENSMUSG00000034730.18:B1	E:74435701-74435730	exon	random hexamer	5	0.1271214374022725	-0.6
ENSMUSG00000034730.18:B1	J:74388715-74400778	junction	random hexamer	5	0.12712143740227255	-0.3
ENSMUSG00000034730.18:B1	J:74401789-74410146	junction	random hexamer	5	0.12712143740227255	0.0
ENSMUSG00000034730.18:B1	J:74410308-74411051	junction	random hexamer	5	0.12712143740227255	0.09999999999999999
ENSMUSG00000034730.18:B1	J:74411162-74411555	junction	random hexamer	5	0.12712143740227255	0.09999999999999999
ENSMUSG00000034730.18:B1	J:74411720-74412244	junction	random hexamer	5	0.12712143740227255	-0.3
ENSMUSG00000034730.18:B1	J:74412409-74412666	junction	random hexamer	5	0.12712143740227255	-0.3
ENSMUSG00000034730.18:B1	J:74412840-74413378	junction	random hexamer	5	0.12712143740227255	-0.3
ENSMUSG00000034730.18:B1	J:74413543-74413637	junction	random hexamer	5	0.12712143740227255	-0.3
ENSMUSG00000034730.18:B1	J:74413739-74415104	junction	random hexamer	5	0.12712143740227255	-0.09999999999999999
ENSMUSG00000034730.18:B1	J:74415211-74415356	junction	random hexamer	5	0.12712143740227255	-0.39999999999999997
ENSMUSG00000034730.18:B1	J:74415551-74416125	junction	random hexamer	5	0.12712143740227255	-0.19999999999999998
ENSMUSG00000034730.18:B1	J:74416194-74416793	junction	random hexamer	5	0.12712143740227255	-0.09999999999999999
ENSMUSG00000034730.18:B1	J:74416902-74419468	junction	random hexamer	5	0.12712143740227255	-0.3
ENSMUSG00000034730.18:B1	J:74419612-74420120	junction	random hexamer	5	0.12712143740227255	-0.3
ENSMUSG00000034730.18:B1	J:74420196-74420380	junction	random hexamer	5	0.12712143740227255	-0.3
ENSMUSG00000034730.18:B1	J:74420483-74421862	junction	random hexamer	5	0.12712143740227255	-0.7
ENSMUSG00000034730.18:B1	J:74421906-74435808	junction	random hexamer	5	0.12712143740227255	-0.7
ENSMUSG00000034730.18:B1	J:74435730-74435808	junction	random hexamer	5	0.10972034266646885	-0.49999999999999994
ENSMUSG00000034799.17:B1	E:72124380-72124401	exon	random hexamer	6	0.112917450452091	-0.028571428571428574
ENSMUSG00000034832.16:B1	E:83418531-83418657	exon	random hexamer	3	0.08351414324277295	1.0
ENSMUSG00000034832.16:B1	E:83431731-83432462	exon	random hexamer	3	0.08351414324277293	-0.5
ENSMUSG00000034832.16:B1	E:83433270-83433374	exon	random hexamer	3	0.08351414324277293	-0.5
ENSMUSG00000034832.16:B1	J:83418255-83418531	junction	random hexamer	3	0.08351414324277295	1.0
ENSMUSG00000034832.16:B1	J:83418255-83431731	junction	random hexamer	3	0.08351414324277293	0.5
ENSMUSG00000034832.16:B1	J:83432462-83433270	junction	random hexamer	3	0.08351414324277293	0.5
ENSMUSG00000034902.18:B1	E:81128813-81128838	exon	random hexamer	4	0.09193193264085742	0.0
ENSMUSG00000035863.15:B1	E:79629405-79629500	exon	random hexamer	6	0.24187979651521063	-0.14285714285714288
ENSMUSG00000035864.15:B1	E:108846836-108846843	exon	poly(dT)	9	0.07874650870268529	0.2970442628930023
ENSMUSG00000035864.15:B1	E:108846836-108846843	exon	random hexamer	10	0.13531548657861325	0.24848484848484845
ENSMUSG00000036054.16:B1	E:70686875-70686882	exon	poly(dT)	3	0.0736064093288078	-1.0
ENSMUSG00000036095.12:B1	E:37930335-37930417	exon	poly(dT)	4	0.18487427198392967	0.7999999999999999
ENSMUSG00000036095.12:B1	E:37930335-37930417	exon	random hexamer	4	0.18487427198392967	0.39999999999999997
ENSMUSG00000036095.12:B1	E:37930703-37930953	exon	poly(dT)	4	0.1848742719839297	0.7999999999999999
ENSMUSG00000036095.12:B1	E:37930703-37930953	exon	random hexamer	4	0.1848742719839297	1.0
ENSMUSG00000036095.12:B1	J:37930417-38031753	junction	poly(dT)	4	0.18487427198392967	0.39999999999999997
ENSMUSG00000036095.12:B1	J:37930417-38031753	junction	random hexamer	4	0.18487427198392967	0.7999999999999999
ENSMUSG00000036095.12:B1	J:37930953-38031753	junction	poly(dT)	4	0.1848742719839297	0.7999999999999999
ENSMUSG00000036095.12:B1	J:37930953-38031753	junction	random hexamer	4	0.1848742719839297	0.7999999999999999
ENSMUSG00000036333.12:B1	E:25024923-25024970	exon	poly(dT)	5	0.12292177364363932	-0.3
ENSMUSG00000036333.12:B1	E:25024923-25024970	exon	random hexamer	5	0.12292177364363932	0.09999999999999999
ENSMUSG00000037487.8:B1	E:38078669-38079098	exon	random hexamer	3	0.08881596688095442	-0.5
ENSMUSG00000037541.23:B1	E:143555664-143555754	exon	random hexamer	5	0.07761046613506928	-0.20519567041703082
ENSMUSG00000037541.23:B1	E:143584987-143585207	exon	random hexamer	5	0.07761046613506928	0.6708203932499368
ENSMUSG00000037541.23:B1	E:143606025-143606229	exon	random hexamer	5	0.07761046613506928	-0.19999999999999998
ENSMUSG00000037541.23:B1	E:143608518-143608590	exon	random hexamer	5	0.07761046613506928	0.19999999999999998
ENSMUSG00000037541.23:B1	E:143611423-143611532	exon	random hexamer	5	0.07761046613506928	0.19999999999999998
ENSMUSG00000037541.23:B1	E:143622459-143622611	exon	random hexamer	5	0.07761046613506928	-0.19999999999999998
ENSMUSG00000037541.23:B1	E:143623760-143623928	exon	random hexamer	5	0.07761046613506928	-0.41039134083406165
ENSMUSG00000037541.23:B1	E:143635539-143635656	exon	random hexamer	5	0.07761046613506928	0.44721359549995787
ENSMUSG00000037541.23:B1	E:143645448-143645526	exon	random hexamer	5	0.07761046613506928	0.44721359549995787
ENSMUSG00000037541.23:B1	E:143682075-143682142	exon	random hexamer	5	0.07761046613506928	0.39999999999999997
ENSMUSG00000037541.23:B1	E:143729265-143729693	exon	random hexamer	5	0.10993613650579778	-0.19999999999999998
ENSMUSG00000037541.23:B1	E:143733491-143733810	exon	random hexamer	5	0.09117248236268005	0.39999999999999997
ENSMUSG00000037541.23:B1	E:143740556-143740726	exon	random hexamer	5	0.09117248236268005	0.39999999999999997
ENSMUSG00000037541.23:B1	E:143746153-143746267	exon	random hexamer	5	0.09117248236268005	0.39999999999999997
ENSMUSG00000037541.23:B1	E:143812801-143812877	exon	random hexamer	5	0.09117248236268005	0.8999999999999998
ENSMUSG00000037541.23:B1	E:143838281-143838791	exon	random hexamer	5	0.0911724823626801	0.39999999999999997
ENSMUSG00000037541.23:B1	J:143555754-143584987	junction	random hexamer	5	0.07761046613506928	0.44721359549995787
ENSMUSG00000037541.23:B1	J:143585207-143606025	junction	random hexamer	5	0.07761046613506928	0.7071067811865475
ENSMUSG00000037541.23:B1	J:143606229-143608518	junction	random hexamer	5	0.07761046613506928	0.09999999999999999
ENSMUSG00000037541.23:B1	J:143608590-143611423	junction	random hexamer	5	0.07761046613506928	0.35355339059327373
ENSMUSG00000037541.23:B1	J:143611532-143622459	junction	random hexamer	5	0.07761046613506928	0.09999999999999999
ENSMUSG00000037541.23:B1	J:143622611-143623760	junction	random hexamer	5	0.07761046613506928	-0.20519567041703082
ENSMUSG00000037541.23:B1	J:143623928-143635539	junction	random hexamer	5	0.07761046613506928	0.7071067811865475
ENSMUSG00000037541.23:B1	J:143635656-143645448	junction	random hexamer	5	0.07761046613506928	0.7071067811865475
ENSMUSG00000037541.23:B1	J:143645526-143682075	junction	random hexamer	5	0.07761046613506928	0.44721359549995787
ENSMUSG00000037541.23:B1	J:143682142-143733491	junction	random hexamer	5	0.07761046613506928	0.3
ENSMUSG00000037541.23:B1	J:143729693-143733491	junction	random hexamer	5	0.10993613650579778	-0.09999999999999999
ENSMUSG00000037541.23:B1	J:143733810-143740556	junction	random hexamer	5	0.09117248236268005	0.49999999999999994
ENSMUSG00000037541.23:B1	J:143740726-143746153	junction	random hexamer	5	0.09117248236268005	-0.09999999999999999
ENSMUSG00000037541.23:B1	J:143746267-143812801	junction	random hexamer	5	0.09117248236268005	0.3
ENSMUSG00000037541.23:B1	J:143812877-143838791	junction	random hexamer	5	0.09117248236268005	0.8999999999999998
ENSMUSG00000037754.14:B1	E:158508549-158508652	exon	random hexamer	5	0.4974333160477701	-0.8944271909999157
ENSMUSG00000037989.16:B5	E:49196342-49196360	exon	random hexamer	6	0.07010110873480638	0.3142857142857143
ENSMUSG00000037989.16:B5	E:49197849-49197894	exon	random hexamer	6	0.11457222366956643	-0.2571428571428572
ENSMUSG00000037989.16:B5	E:49203959-49204058	exon	random hexamer	6	0.08149241547733421	0.08571428571428573
ENSMUSG00000037989.16:B5	E:49204832-49205003	exon	random hexamer	6	0.07010110873480646	0.6
