test_id	block_id	gene_id	gene_name	event_type	event_components	chromosome	strand	left_anchor	right_anchor	n_tested_paths	tested_path_signatures	n_test_levels	statistic	empirical_p_value	fdr
ENSMUSG00000039087.18:B1	ENSMUSG00000039087.18:B1	ENSMUSG00000039087.18	Rreb1	alternative first region	cassette exon; mutually exclusive exons	chr13	+	null	[38072846, 38072948]	3	[[], [[38010013, 38010320]], [[38011368, 38011707]]]	4	20.773069861212345	0.0017853157777281	0.0079491185003347
ENSMUSG00000039218.18:B1	ENSMUSG00000039218.18:B1	ENSMUSG00000039218.18	Srrm2	alternative first region	cassette exon	chr17	+	null	[24022194, 24022372]	2	[[], [[24022160, 24022194]]]	12	130.19233872556686	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000039262.17:B1	ENSMUSG00000039262.17:B1	ENSMUSG00000039262.17	Prrc2b	alternative first region	cassette exon	chr2	+	null	[32041159, 32041303]	2	[[], [[32041093, 32041159]]]	9	64.86319529972212	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000039585.16:B1	ENSMUSG00000039585.16:B1	ENSMUSG00000039585.16	Myo9a	cassette exon	cassette exon	chr9	+	[59781884, 59781966]	[59791762, 59791875]	2	[[], [[59782484, 59782697]]]	6	27.50716317330821	0.000197745699031	0.0015180391809236
ENSMUSG00000039585.16:B2	ENSMUSG00000039585.16:B2	ENSMUSG00000039585.16	Myo9a	cassette exon	cassette exon	chr9	+	[59817866, 59817990]	[59829005, 59829208]	2	[[], [[59819819, 59819873]]]	6	27.845520147393017	0.000197745699031	0.0015180391809236
ENSMUSG00000039671.19:B1	ENSMUSG00000039671.19:B1	ENSMUSG00000039671.19	Zmynd8	alternative first region	mutually exclusive exons	chr2	-	[165693919, 165694068]	null	3	[[[165724068, 165724198], [165717624, 165717695]], [[165726527, 165726692], [165725247, 165725318], [165717624, 165717695]], [[165726527, 165726794], [165717624, 165717695]]]	4	22.5721365192205	0.0011158223610801	0.0053715587875538
ENSMUSG00000039686.15:B1	ENSMUSG00000039686.15:B1	ENSMUSG00000039686.15	Zer1	alternative first region	cassette exon	chr2	-	[30014287, 30014466]	null	2	[[], [[30014466, 30014594]]]	4	16.762492151153555	0.0002519843769686	0.0017260929822351
ENSMUSG00000039782.16:B2	ENSMUSG00000039782.16:B2	ENSMUSG00000039782.16	Cpeb2	cassette exon	cassette exon	chr5	+	[43419076, 43419127]	[43434773, 43434944]	2	[[], [[43426211, 43426235]]]	4	14.436026532059392	0.0003779765654529	0.0022697996529028
ENSMUSG00000039852.18:B1	ENSMUSG00000039852.18:B1	ENSMUSG00000039852.18	Rere	alternative first region		chr4	+	null	[150584459, 150584508]	2	[[[150366102, 150366532], [150490652, 150491121], [150515979, 150516050], [150523799, 150523925], [150553151, 150553257], [150554751, 150554848], [150561820, 150561925]], [[150572849, 150573032]]]	9	68.20654410453145	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000039943.17:B1	ENSMUSG00000039943.17:B1	ENSMUSG00000039943.17	Plcb4	alternative first region	mutually exclusive exons	chr2	+	null	[135647468, 135647525]	2	[[[135583749, 135583807]], [[135647467, 135647468]]]	8	54.53581367678161	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000039959.14:B1	ENSMUSG00000039959.14:B1	ENSMUSG00000039959.14	Hip1	alternative first region		chr5	-	[135489260, 135489324]	null	2	[[[135494680, 135494781], [135493983, 135494114]], [[135573790, 135573969]]]	8	36.36539764348368	0.0001905306277984	0.0015180391809236
ENSMUSG00000039967.15:B1	ENSMUSG00000039967.15:B1	ENSMUSG00000039967.15	Zfp292	alternative first region	cassette exon	chr4	-	[34882757, 34882930]	null	2	[[], [[34882930, 34882960]]]	4	18.64527840627064	0.0001259921884843	0.0015180391809236
ENSMUSG00000040003.19:B1	ENSMUSG00000040003.19:B1	ENSMUSG00000040003.19	Magi2	alternative first region		chr5	+	null	[20433369, 20433449]	3	[[[19432048, 19432587], [19883650, 19883767], [20270549, 20270669], [20400018, 20400231], [20420316, 20420527]], [[20112515, 20113011], [20270549, 20270669], [20400018, 20400231], [20420316, 20420527]], [[20433183, 20433242]]]	5	26.60361051473941	0.0021911022196818	0.0094717307117798
ENSMUSG00000040003.19:B2	ENSMUSG00000040003.19:B2	ENSMUSG00000040003.19	Magi2	compound internal	cassette exon; multi-exon skipping	chr5	+	[20739334, 20739518]	[20755204, 20755296]	3	[[], [[20739518, 20739524]], [[20739518, 20739524], [20748582, 20748624]]]	5	32.482435072498795	0.0006668571972944	0.0034966796922293
ENSMUSG00000040003.19:B3	ENSMUSG00000040003.19:B3	ENSMUSG00000040003.19	Magi2	alternative last region	alternative donor	chr5	+	[20856052, 20856191]	null	4	[[[20856191, 20856676]], [[20856191, 20856726]], [[20866261, 20866350], [20907067, 20907901]], [[20866261, 20866350], [20907067, 20909790]]]	5	48.96212000328392	0.0001905306277984	0.0015180391809236
ENSMUSG00000040037.14:B1	ENSMUSG00000040037.14:B1	ENSMUSG00000040037.14	Negr1	alternative first region	alternative acceptor; cassette exon	chr3	+	null	[156267605, 156267989]	3	[[], [[156267430, 156267605]], [[156267595, 156267605]]]	4	16.439195060296143	0.0093729078330729	0.0311439344229533
ENSMUSG00000040054.18:B2	ENSMUSG00000040054.18:B2	ENSMUSG00000040054.18	Baz2a	cassette exon	cassette exon	chr10	+	[127948450, 127948636]	[127949331, 127949550]	2	[[], [[127949328, 127949331]]]	4	11.48668708955798	0.0025198437696862	0.0105845324382341
ENSMUSG00000040097.17:B1	ENSMUSG00000040097.17:B1	ENSMUSG00000040097.17	Flywch1	alternative first region	mutually exclusive exons	chr17	-	[23981949, 23982292]	null	2	[[[23982292, 23982749]], [[23990388, 23990496]]]	4	11.189353377437095	0.0036537734660451	0.014656239961771
ENSMUSG00000040111.18:B1	ENSMUSG00000040111.18:B1	ENSMUSG00000040111.18	Gramd1b	alternative first region	mutually exclusive exons	chr9	-	[40244740, 40244951]	null	3	[[[40257203, 40257586]], [[40302975, 40303448]], [[40366589, 40367060], [40324592, 40324670]]]	6	34.09575643484369	0.0012384490806897	0.0057809096899212
ENSMUSG00000040111.18:B3	ENSMUSG00000040111.18:B3	ENSMUSG00000040111.18	Gramd1b	alternative last region	alternative donor	chr9	-	null	[40209281, 40209375]	2	[[[40204528, 40209281]], [[40209171, 40209281]]]	6	17.740827096104567	0.0023729483883725	0.0101348227330731
ENSMUSG00000040225.16:B1	ENSMUSG00000040225.16:B1	ENSMUSG00000040225.16	Prrc2c	alternative first region	alternative acceptor	chr1	-	[162567893, 162568050]	null	2	[[[162568050, 162568094]], [[162568050, 162568119]]]	12	72.06417671839688	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000040249.16:B1	ENSMUSG00000040249.16:B1	ENSMUSG00000040249.16	Lrp1	alternative first region	cassette exon	chr10	-	[127456486, 127456791]	null	2	[[], [[127456791, 127457017]]]	8	57.95699701409861	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000040276.16:B1	ENSMUSG00000040276.16:B1	ENSMUSG00000040276.16	Pacsin1	alternative first region	mutually exclusive exons	chr17	+	null	[27920799, 27920915]	4	[[[27874482, 27874733], [27920705, 27920799]], [[27874521, 27874733]], [[27904154, 27904399]], [[27904170, 27904399], [27920740, 27920799]]]	6	57.41866481794082	0.0001905306277984	0.0015180391809236
ENSMUSG00000040479.13:B1	ENSMUSG00000040479.13:B1	ENSMUSG00000040479.13	Dgkz	alternative first region	mutually exclusive exons	chr2	-	[91775105, 91775214]	null	4	[[[91780565, 91780772], [91775518, 91776269]], [[91793630, 91794002]], [[91795764, 91795945]], [[91805911, 91806209]]]	6	58.77035284944925	0.0001905306277984	0.0015180391809236
ENSMUSG00000040479.13:B2	ENSMUSG00000040479.13:B2	ENSMUSG00000040479.13	Dgkz	alternative last region	alternative donor; cassette exon	chr2	-	null	[91763171, 91763870]	3	[[], [[91763168, 91763171]], [[91763170, 91763171]]]	6	33.70496001881955	0.0012384490806897	0.0057809096899212
ENSMUSG00000040481.18:B1	ENSMUSG00000040481.18:B1	ENSMUSG00000040481.18	Bptf	alternative first region	cassette exon	chr11	-	[107022099, 107022748]	null	2	[[], [[107022748, 107022953]]]	6	32.062664671093714	0.000197745699031	0.0015180391809236
ENSMUSG00000040612.14:B1	ENSMUSG00000040612.14:B1	ENSMUSG00000040612.14	Ildr2	alternative first region	cassette exon	chr1	+	null	[166081761, 166082035]	2	[[], [[166081707, 166081761]]]	2	3.858623030349595	0.011802263712876	0.0377450265844992
ENSMUSG00000040612.14:B2	ENSMUSG00000040612.14:B2	ENSMUSG00000040612.14	Ildr2	compound internal	cassette exon; multi-exon skipping	chr1	+	[166098067, 166098187]	[166138328, 166138839]	5	[[], [[166118984, 166119041], [166122159, 166122306], [166123320, 166123497], [166131070, 166131184], [166135288, 166135502], [166136415, 166137112]], [[166118984, 166119041], [166131070, 166131184], [166135288, 166135502], [166136415, 166137112]], [[166122159, 166122306], [166123320, 166123497], [166131070, 166131184], [166135288, 166135502], [166136415, 166137112]], [[166131070, 166131184], [166135288, 166135502], [166136415, 166137112]]]	2	13.947250713948364	0.0030998140111593	0.0126914224227006
ENSMUSG00000040640.12:B1	ENSMUSG00000040640.12:B1	ENSMUSG00000040640.12	Erc2	alternative first region		chr14	+	null	[27598543, 27598618]	3	[[[27344384, 27344571], [27374643, 27375440], [27498115, 27498139], [27498782, 27499199]], [[27344398, 27344571], [27374643, 27375440], [27498782, 27499199]], [[27598026, 27598159]]]	7	93.04196969097734	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000040724.6:B1	ENSMUSG00000040724.6:B1	ENSMUSG00000040724.6	Kcna2	alternative first region	mutually exclusive exons	chr3	+	null	[107010499, 107010827]	3	[[[107008461, 107008710]], [[107008882, 107009075]], [[107009997, 107010072]]]	5	36.91162344730169	0.0003810612555968	0.0022697996529028
ENSMUSG00000040761.17:B1	ENSMUSG00000040761.17:B1	ENSMUSG00000040761.17	Spen	alternative first region	cassette exon	chr4	-	[141265474, 141265760]	null	2	[[], [[141265760, 141265908]]]	6	56.56696883525099	0.000197745699031	0.0015180391809236
ENSMUSG00000040785.20:B1	ENSMUSG00000040785.20:B1	ENSMUSG00000040785.20	Ttc3	whole-gene complex		chr16	+	null	null	4	[[[94171476, 94171720], [94184770, 94184925], [94185204, 94185247], [94185642, 94185793], [94186194, 94186282], [94188195, 94188249], [94189123, 94189244], [94191060, 94191146], [94192873, 94192968], [94193970, 94194033], [94204172, 94204227], [94209412, 94209575], [94210542, 94210588], [94211691, 94211815], [94212918, 94212982], [94216807, 94216868], [94217140, 94217225], [94219465, 94219600], [94220256, 94220337], [94221106, 94221219], [94223085, 94223206], [94224923, 94225046], [94225945, 94226047], [94227009, 94227102], [94227624, 94227689], [94228649, 94228786], [94230217, 94230544], [94232646, 94232898], [94233974, 94234021], [94235174, 94235231], [94236334, 94236405], [94240043, 94240208], [94243329, 94244350], [94245343, 94245409], [94248857, 94249007], [94251878, 94252018], [94253822, 94253891], [94255285, 94255382], [94257569, 94257670], [94258179, 94258270], [94258789, 94258891], [94260620, 94260961], [94263080, 94263207], [94263354, 94263489], [94267761, 94267854], [94268784, 94270079]], [[94171650, 94171720], [94204172, 94204227], [94209412, 94209575], [94210542, 94210588], [94211691, 94211815], [94212918, 94212982], [94216807, 94216868], [94217140, 94217225], [94220256, 94220337], [94221106, 94221219], [94223085, 94223206], [94224923, 94225046], [94225945, 94226047], [94227009, 94227102], [94227624, 94227689], [94228649, 94228786], [94230217, 94230544], [94232646, 94232898], [94233974, 94234021], [94235174, 94235231], [94236334, 94236405], [94240043, 94240208], [94243329, 94244350], [94245343, 94245409], [94248857, 94249007], [94251878, 94252018], [94253822, 94253891], [94255285, 94255382], [94257569, 94257670], [94258179, 94258270], [94258789, 94258891], [94260620, 94260961], [94263080, 94263207], [94263354, 94263489], [94267761, 94267854], [94268784, 94270202]], [[94171656, 94171720], [94184770, 94184925], [94185204, 94185247], [94185642, 94185793], [94186194, 94186282], [94188195, 94188249], [94189123, 94189244], [94191060, 94191146], [94192873, 94192968], [94193970, 94194033], [94195193, 94198054]], [[94181599, 94182312], [94184770, 94184925], [94185204, 94185247], [94185642, 94185793], [94186194, 94186282], [94188195, 94188249], [94189123, 94189244], [94191060, 94191146], [94192873, 94192968], [94193970, 94194033], [94204172, 94204227], [94209412, 94209575], [94210542, 94210588], [94211691, 94211815], [94212918, 94212982], [94216807, 94216868], [94217140, 94217225], [94219465, 94219600], [94220256, 94220337], [94221106, 94221219], [94223085, 94223206], [94224923, 94225046], [94225945, 94226047], [94227009, 94227102], [94227624, 94227689], [94228649, 94228786], [94230217, 94230544], [94232646, 94232898], [94233974, 94234021], [94235174, 94235231], [94236334, 94236405], [94240043, 94240208], [94243329, 94244350], [94245343, 94245409], [94248857, 94249007], [94251878, 94252018], [94253822, 94253891], [94255285, 94255382], [94257569, 94257670], [94258179, 94258270], [94258789, 94258891], [94260620, 94260961], [94263080, 94263207], [94263354, 94263489], [94267761, 94267854], [94268784, 94270202]]]	10	293.89942284396966	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000040797.17:B1	ENSMUSG00000040797.17:B1	ENSMUSG00000040797.17	Iqsec3	alternative last region		chr6	-	null	[121387572, 121387734]	2	[[[121366958, 121367081], [121366425, 121366592], [121364692, 121364832], [121363531, 121363657], [121361160, 121361260], [121360873, 121361035], [121358607, 121358700], [121356953, 121357003], [121349891, 121353490]], [[121381785, 121387572]]]	7	38.910672242838885	0.000223164472216	0.0015647871063651
ENSMUSG00000040818.11:B1	ENSMUSG00000040818.11:B1	ENSMUSG00000040818.11	Dennd6a	alternative first region	alternative acceptor; mutually exclusive exons	chr14	+	null	[26320770, 26320883]	4	[[[26295012, 26295337], [26313387, 26313426], [26313549, 26313592]], [[26295013, 26295386], [26313387, 26313426], [26313549, 26313592]], [[26300715, 26301017], [26313387, 26313426], [26313549, 26313592]], [[26300732, 26301017], [26313387, 26313426], [26313549, 26313592]]]	3	17.880162353798944	0.0053559473331845	0.0197903365153562
ENSMUSG00000040860.17:B1	ENSMUSG00000040860.17:B1	ENSMUSG00000040860.17	Crocc	alternative first region	alternative acceptor; mutually exclusive exons	chr4	-	[140780260, 140780402]	null	4	[[[140780830, 140780972]], [[140780830, 140781033]], [[140785372, 140785510]], [[140787833, 140787861], [140785372, 140785508]]]	4	35.967800292459565	0.000476326569496	0.0026345888828337
ENSMUSG00000040943.13:B1	ENSMUSG00000040943.13:B1	ENSMUSG00000040943.13	Tet2	alternative first region	cassette exon	chr3	-	[133249960, 133250129]	null	2	[[], [[133250129, 133250151]]]	5	52.72376419720588	0.0001239925604463	0.0015180391809236
ENSMUSG00000040964.17:B1	ENSMUSG00000040964.17:B1	ENSMUSG00000040964.17	Arhgef10l	alternative first region		chr4	-	[140308135, 140308242]	null	4	[[[140308916, 140309129]], [[140311443, 140311654], [140311134, 140311243]], [[140375944, 140376061], [140344223, 140344303], [140338537, 140338723], [140337841, 140337875], [140321456, 140321548], [140320403, 140320487], [140319128, 140319298], [140314094, 140314211], [140311134, 140311243]], [[140393066, 140393323], [140344223, 140344303], [140338537, 140338723], [140337841, 140337875], [140321456, 140321548], [140320403, 140320487], [140319128, 140319298], [140311134, 140311243]]]	4	23.054661751469663	0.0117176336096027	0.0376698654489214
ENSMUSG00000041014.18:B1	ENSMUSG00000041014.18:B1	ENSMUSG00000041014.18	Nrg3	alternative first region	cassette exon	chr14	-	[39193928, 39194782]	null	2	[[], [[39194782, 39195045]]]	3	7.238005297648812	0.0075954235169695	0.0261652790787673
ENSMUSG00000041020.15:B3	ENSMUSG00000041020.15:B3	ENSMUSG00000041020.15	Map7d2	alternative last region		chrX	+	[158265955, 158266082]	null	2	[[[158269421, 158269619]], [[158272272, 158272495], [158273675, 158273780], [158274763, 158274820], [158275319, 158275407], [158275893, 158276080], [158279030, 158279305], [158280579, 158281579]]]	5	12.094642233145663	0.0099194048357098	0.0324751103169103
ENSMUSG00000041351.17:B1	ENSMUSG00000041351.17:B1	ENSMUSG00000041351.17	Rap1gap	alternative first region		chr4	+	null	[137437197, 137437233]	2	[[[137408977, 137409066], [137410771, 137410807], [137431384, 137431478]], [[137434832, 137434971]]]	7	52.52355320125316	0.000223164472216	0.0015647871063651
ENSMUSG00000041444.15:B1	ENSMUSG00000041444.15:B1	ENSMUSG00000041444.15	Arhgap32	alternative first region		chr9	+	null	[32150557, 32150707]	2	[[[32027431, 32027547], [32040865, 32040974], [32063217, 32063309], [32064335, 32064420], [32081385, 32081472], [32093137, 32093275], [32097624, 32097717], [32098929, 32099052], [32101279, 32101357], [32119479, 32119561]], [[32135544, 32135883]]]	6	24.23341303702733	0.000197745699031	0.0015180391809236
ENSMUSG00000041607.18:B1	ENSMUSG00000041607.18:B1	ENSMUSG00000041607.18	Mbp	whole-gene complex	multi-exon skipping	chr18	+	null	null	5	[[[82493272, 82493519], [82518851, 82518927], [82531107, 82532469]], [[82493286, 82493519], [82518851, 82518927], [82540174, 82540262], [82572444, 82572875], [82590949, 82591051], [82593296, 82593332], [82602236, 82603762]], [[82572637, 82572875], [82590949, 82591051], [82593296, 82593332], [82593659, 82593758], [82602236, 82603754]], [[82572704, 82572875], [82579902, 82579980], [82590949, 82591051], [82593296, 82593332], [82593659, 82593758], [82602236, 82602281]], [[82572704, 82572875], [82590949, 82591051], [82593296, 82593332], [82602236, 82602281]]]	6	64.64708124438397	0.0001905306277984	0.0015180391809236
ENSMUSG00000041645.15:B1	ENSMUSG00000041645.15:B1	ENSMUSG00000041645.15	Ddx24	alternative first region	cassette exon	chr12	-	[103392037, 103392039]	null	2	[[], [[103392039, 103392078]]]	6	37.165145942979095	0.000197745699031	0.0015180391809236
ENSMUSG00000041670.20:B1	ENSMUSG00000041670.20:B1	ENSMUSG00000041670.20	Rims1	alternative first region	cassette exon; multi-exon skipping	chr1	-	[22367081, 22367220]	null	4	[[[22385955, 22386029]], [[22844641, 22844805], [22766010, 22766091], [22669492, 22669561], [22635451, 22635665], [22633173, 22633185], [22577366, 22577704], [22572479, 22573321], [22525668, 22525733], [22523722, 22523833], [22522234, 22522334], [22518515, 22518639], [22514768, 22514815], [22511805, 22511918], [22507271, 22507402], [22504353, 22504525], [22504097, 22504251], [22503022, 22503094], [22498715, 22498872], [22497711, 22497837], [22467674, 22467787], [22449651, 22449764], [22443567, 22443734], [22416516, 22416752]], [[22844641, 22844805], [22766010, 22766091], [22669492, 22669561], [22635451, 22635665], [22633173, 22633185], [22577366, 22577704], [22572479, 22573321], [22525668, 22525733], [22523722, 22523833], [22522234, 22522334], [22518515, 22518639], [22514768, 22514815], [22511805, 22511918], [22507271, 22507402], [22504353, 22504525], [22504097, 22504251], [22503022, 22503094], [22498715, 22498872], [22497711, 22497837], [22496120, 22496183], [22491964, 22492054], [22482434, 22482518], [22474667, 22474739], [22468822, 22469005], [22467674, 22467787], [22449651, 22449764], [22443567, 22443734], [22416516, 22416752]], [[22844641, 22844805], [22766010, 22766091], [22669492, 22669561], [22635451, 22635665], [22633173, 22633185], [22577366, 22577704], [22572479, 22573321], [22525668, 22525733], [22523722, 22523833], [22522234, 22522334], [22518515, 22518639], [22514768, 22514815], [22511805, 22511918], [22507271, 22507402], [22504353, 22504525], [22504097, 22504251], [22503022, 22503094], [22498715, 22498872], [22497711, 22497837], [22496120, 22496183], [22492928, 22493003], [22491964, 22492054], [22482434, 22482518], [22474667, 22474739], [22468822, 22469005], [22467674, 22467787], [22449651, 22449764], [22443567, 22443734], [22416516, 22416752]]]	4	29.05800042307961	0.0020958369057826	0.0091041110468263
